"No cover image available  Hardware reliability parameter calculations using artificial neural network (R) by Desai, Sundeep A | Patrikar, R.M. and Verma, A.K.Edition: Publisher: Mumbai ; IIT ; 1997Online access: Click here to access online Availability: Items available for reference: [Call number: 043:519.28:681.31:681.342Des] (1). Add to cart"
"No cover image available  Object oriented simulation of flexible manufacturing systems (R) by Kannappan, S | Awate, P.G.Edition: Publisher: Mumbai ; IIT ; 1998Online access: Click here to access online Availability: Items available for reference: [Call number: 043:658.513:681.3.06Kan] (1). Add to cart"
"No cover image available  Issues in nonlinear model predictive control (R) by Doshi, Hemal C | Gudi, R.D.Edition: Publisher: Mumbai ; IIT ; 1998Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621-52:681.342Dos] (1). Add to cart"
"No cover image available  Design and development of risk based intelligent system for station blackout in nuclear plant (R) by Satishwar, C | Verma, A.K.Edition: Publisher: Mumbai ; IIT ; 1998Online access: Click here to access online Availability: Items available for reference: [Call number: 043:658.562:681.342:621.039.577Sat] (1). Add to cart"
"No cover image available  Efficient reachability analysis for concurrent object-oriented programs (R) by Iyer, Sridhar | Ramesh, S.Edition: Publisher: Mumbai ; IIT ; 1998Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Iye] (1). Add to cart"
"No cover image available  Method to evaluate accuracy and competence of rules and adequacy of a rulebase (R) by Anantaram, Chandrasekhar | Nagaraja, G. and Nori, K.V.Edition: Publisher: Mumbai ; IIT ; 1999Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342Ana] (1). Add to cart"
"No cover image available  Development of a knowledge base system for drawing sheet metal parts (R) by Pradhan, Hitendra Kumar | Narasimhan, K.Edition: Publisher: Mumbai ; IIT ; 2000Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.762:681.342Pra] (1). Add to cart"
"No cover image available  State recovery problem for special classes of stream ciphers (R) by Lalwani, Akhil Rajendra | Sule, V.R.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.391:681.3.06Lal] (1). Add to cart"
"No cover image available  Intelligent CNC machining using neural networks (R) by Suneel, T.S | Pande, S.S. and Date, P.P.Edition: Publisher: Mumbai ; IIT ; 2000Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.9:681.342Sun] (1). Add to cart"
"No cover image available  Cryptanalysis of AES like ciphers using BDDs (R) by Mohta, Siddharth | Desai, Madhav P.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.391:681.3.06Moh] (1). Add to cart"
"No cover image available  Mobility management in next generation wireless networks (R) by Deogun, Pravjyot Singh | Karandikar, Abhay.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.395.44:681.327.8Deo] (1). Add to cart"
"No cover image available  Development of audio-textual data base system (R) by Deshpande, Shamkant M | Chaudhuri, S. and Bhattacharya, P.Edition: Publisher: Bombay ; IIT ; 1996Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.391.8:414:681.3.02Des] (1). Add to cart"
"No cover image available  Artificial neural networks in system identification and fault diagnosis (R) by Adwankar, Sandeep M | Banavar, R.N.Edition: Publisher: Bombay ; IIT ; 1996Online access: Click here to access online Availability: Items available for reference: [Call number: 043:62:681.342Adw] (1). Add to cart"
"No cover image available  Application of signal processing in stock portfolio management (R) by Chavda, Rutesh | Velmurugan, Rajbabu and Hemachandra, N.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.391.8:332.6Cha] (1). Add to cart"
"No cover image available  Access point assisted neighbour discovery in wireless ad-hoc networks based on the coupon collectors problem with IID random drawings (R) by Satra, Sarjan R | Chaporkar, Prasanna.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.396:681.327.8Sat] (1). Add to cart"
"No cover image available  Exact matrix completion of given rank over finite fields (R) by Dixit, Kalpit | Vijayakumaran, Saravanan.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.391:681.327.8Dix] (1). Add to cart"
"No cover image available  Modifying RC4 to build a new improved cipher (R) by Gupta, Mayank | Sule, V.R.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.391:681.3.06Gup] (1). Add to cart"
"No cover image available  Cryptanalysis of McEliece based cryptosystem using boolean methods (R) by Jhabak, Palash | Sule, Virendra.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.391:681.3.06Jha] (1). Add to cart"
"No cover image available  Application mapping to manycore architectures (R) by Diwale, Sanket | Patkar, Sachin.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.372:621.382Diw] (1). Add to cart"
"No cover image available  Integrated approach for research reactor operations and fault diagnosis through a connectionist framework and PSA based knowledge based systems (R) by Varde, P.V | Verma, A.K.Edition: Publisher: Bombay ; IIT ; 1995Online access: Click here to access online Availability: Items available for reference: [Call number: 043:658.562:681.342:621.039.58Var] (1). Add to cart"
"No cover image available  Static analysis of functional programs using sharing graphs (R) by Gandhe, Milind | Venkatesh, G. and Sanyal, A.Edition: Publisher: Mumbai ; IIT ; 1999Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:518.4Gan] (1). Add to cart"
"No cover image available  Development of network topology processor using object-oriented programming (R) by Jain, Sanjay | Soman, S.A.Edition: Publisher: Mumbai ; IIT ; 1999Online access: Click here to access online Availability: Items available for reference: [Call number: 043:620.4:681.3.06Jai] (1). Add to cart"
"No cover image available  Model based 2D object recognition using geometric hashing techniques (R) by Ravikumar, K | Chaudhuri, S.Edition: Publisher: Mumbai ; IIT ; 1999Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.385.832:681.3.06Rav] (1). Add to cart"
"No cover image available  Design of a content addressable memory chip (R) by Modi, Manish | Desai, M.P.Edition: Publisher: Mumbai ; IIT ; 1999Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.374.32:681.326.32Mod] (1). Add to cart"
"No cover image available  Control and identification of flexible link using neural networks (R) by Sudhindra, Rao | Bandyopadhyay, B. and Seth, B.Edition: Publisher: Mumbai ; IIT ; 1999Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621-52:681.342Sud] (1). Add to cart"
"No cover image available  Estimation of wave heights using disaggregation models and artificial neural networks (R) by Sharief, Masood | Deo, M.C.Edition: Publisher: Mumbai ; IIT ; 1998Online access: Click here to access online Availability: Items available for reference: [Call number: 043:551.465:681.342Sha] (1). Add to cart"
"No cover image available  Springback prediction in air vee bending process using ANN (R) by Inamdar, Munish V | Date, P.P. and Desai, U.B.Edition: Publisher: Mumbai ; IIT ; 1999Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.9:681.342Ina] (1). Add to cart"
"No cover image available  Measurement and characterisation of the local internet (R) by Tadavarthy, Sreedhar | Manjunath, D.Edition: Publisher: Mumbai ; IIT ; 2001Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.391:681.327.8Tad] (1). Add to cart"
"No cover image available  Associative memory and related neural networks : applied to group technology (R) by Mangalvedkar, Amit Mohan | Awate, P.G.Edition: Publisher: Mumbai ; IIT ; 2001Online access: Click here to access online Availability: Items available for reference: [Call number: 043:658.5:681.342Man] (1). Add to cart"
"No cover image available  Design of synchronous DRAM for embedded application (R) by Gupta, Rajesh Kumar | Chandorkar, A.N.Edition: Publisher: Mumbai ; IIT ; 2002Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.31:681.3.07Gup] (1). Add to cart"
"No cover image available  On interval analysis in artificial neural networks (R) by Deo-Makarand-N | Nataraj, P.S.V. and Shah, Sunil.Edition: Publisher: Mumbai ; IIT ; 2002Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:518.6Deo] (1). Add to cart"
"No cover image available  Issues in building Sanskrit Wordnet by expansion approach with special reference to part of speech categories (R) by Ajotikar, Tanuja Prabhakar | Kulkarni, Malhar.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Ajo] (1). Add to cart"
"No cover image available  Precept : a design paradigm to enhance evolvability of object oriented systems (R) by Vora, Urjaswala | Sarda, N.L.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Vor] (1). Add to cart"
"No cover image available  Investigation into the application of artificial neural networks in structural engineering (R) by Deshpande, Jayant Madhav | Mukherjee, Abhijit.Edition: Publisher: Mumbai ; IIT ; 1995Online access: Click here to access online Availability: Items available for reference: [Call number: 043:624.04:681.342Des] (1). Add to cart"
"No cover image available  Derivation assistant for functional programs (R) by Gupta, Ankit | Sanyal, Amitabha.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:517.1Gup] (1). Add to cart"
"No cover image available  Real time wave prediction at ungauged stations (R) by George, Sony | Deo, M.C.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:551.465:681.342Geo] (1). Add to cart"
"No cover image available  English-Indian language statistical machine translation (R) by Dungarwal, Piyush Dilip | Bhattacharyya, P.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Dun] (1). Add to cart"
"No cover image available  Empirical analysis of ballooning based memory management techniques (R) by Jain, Sailee | Kulkarni, Purushottam.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.07:681.327.8Jai] (1). Add to cart"
"No cover image available  Interpreting and answering entity-seeking telegraphic queries using a knowledge graph and corpus (R) by Joshi, Mandar | Chakrabarti, Soumen.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Jos] (1). Add to cart"
"No cover image available  Transformation in pluto : a polyhedral framework for parallelization (R) by Gupta, Mayank | Biswas, Supratim.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Gup] (1). Add to cart"
"No cover image available  New approach towards class refactoring through cohesion lattices (R) by Solanki, Jyoti Bala | Joshi, R.K.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Sol] (1). Add to cart"
"No cover image available  Memory based transformation for loop parallelization (R) by Sharma, Himanshu | Biswas, Supratim.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:681.327.8Sha] (1). Add to cart"
"No cover image available  Heterogeneous modeling of live sequence charts and statecharts (R) by Das, Jayanta | Krishna, S.N. and Pandya, Paritosh K.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:681.327.8Das] (1). Add to cart"
"No cover image available  Breathing life in synchronous regular timing diagram (R) by Ritesh Kumar | Krishna, S.N. and Pandya, Paritosh K.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:681.327.8Rit] (1). Add to cart"
"No cover image available  Graph matching in semi streaming model (R) by Chhabbarwal, Vivek | Limaye, Nutan.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.327.8Chh] (1). Add to cart"
"No cover image available  Parallelization of data flow analysis (R) by Sandipan, Made Pravin | Dhamdhere, D.M.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:681.327.8San] (1). Add to cart"
"No cover image available  Speech recognition (R) by Parsoya, Chiranjeev | Sivakumar, G.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Par] (1). Add to cart"
"No cover image available  Speaker recognition (R) by Ravi Kumar | Sivakumar, G.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Rav] (1). Add to cart"
"No cover image available  Cache based side channel attack on RSA (R) by Singh, Devendra | Menezes, Bernard L.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:65.012.8Sin] (1). Add to cart"
"No cover image available  Experiments and refinements over global-based and type-based objectification methods (R) by Sharma, Shruti | Joshi, Rushikesh K.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Sha] (1). Add to cart"
"No cover image available  Combined timing and lattice based attack on signature schemes (R) by Reddy, Parmeshwar | Menezes, Bernard L.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:65.012.8Red] (1). Add to cart"
"No cover image available  Integration of Telugu dictionary into tesseract OCR (R) by Gootla, Manasa | Saketha Nath, J.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.385.832:681.342Goo] (1). Add to cart"
"No cover image available  Performance improvement of deep semantic role labeling system (R) by Aher, Ankur | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Ahe] (1). Add to cart"
"No cover image available  Glitches in sentiment analysis : sarcasm and thwarting (R) by Sharma, Vinita | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Sha] (1). Add to cart"
"No cover image available  Hybrid system for universal networking language attributes generation (R) by Jain, Kritika | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Jai] (1). Add to cart"
"No cover image available  Lightweight named entity recognition (R) by Sharnagat, Rahul | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Sha] (1). Add to cart"
"No cover image available  Question answering system (R) by Das, Biplab Ch | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Das] (1). Add to cart"
"No cover image available  Hindi to Marathi machine translation (R) by Choudhari, Jyotesh | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Cho] (1). Add to cart"
"No cover image available  Document summarization with applications to keyword extraction and image retrieval (R) by Jayaprakash, S | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Jay] (1). Add to cart"
"No cover image available  Improving statistical machine translation for resource scarce languages : hybrid and pivot languages based approaches (R) by Dabre, Prasanna Raj Noel | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Dab] (1). Add to cart"
"No cover image available  Flattening grid consumption while providing power backup for essential loads (R) by Sardar, Rajdeep | Ramamritham, Krithi.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:621.31Sar] (1). Add to cart"
"No cover image available  Unsupervised approaches to sentiment analysis : topic modeling and deep semantics (R) by Jadhav, Nikhilkumar | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Jad] (1). Add to cart"
"No cover image available  Lexical co-occurrences based word association measure (R) by Dudwe, Alok Kumar | Damani, Om P.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Dud] (1). Add to cart"
"No cover image available  Timing based side channel attack on elliptic curve cryptography (R) by Suyel, Deepak | Menezes, Bernard L.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:65.012.8Suy] (1). Add to cart"
"No cover image available  Entailment based machine translation evaluation (R) by Gautam, Shubham | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Gau] (1). Add to cart"
"No cover image available  Sandpile diffusion on graphs (R) by Choure, Ayush | Vishwanathan, Sundar.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:518.4Cho] (1). Add to cart"
"No cover image available  Sentiment analysis under resource constraints (R) by Balamurali, A.R | Bhattacharyya, Pushpak and Zukerman, Ingrid.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Bal] (1). Add to cart"
"No cover image available  Optimal reservoir operation for hydropower production using particle swarm optimization and genteic programming (R) by Ghimire, Bhola N.S | Reddy, Janga M.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:627.81:519.3Ghi] (1). Add to cart"
"No cover image available  Studies on stereo image correspondence using probabilistic neural network based feature matching as constraint initializer for dense matching (R) by Joglekar, Jyoti | Gedam, Shirish S.Edition: Publisher: Mumbai ; IIT ; 2014Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.385.832:681.3Jog] (1). Add to cart"
"No cover image available  Automatic stem identification for languages with concatenative suffix morphology (R) by Vasudevan, N | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2015Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Vas] (1). Add to cart"
"No cover image available  New results on variants of the k-server problem (R) by Chiplunkar, Ashish | Vishwanathan, Sundar.Edition: Publisher: Mumbai ; IIT ; 2015Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:518.4Chi] (1). Add to cart"
"No cover image available  Prediction and control of blast induced flyrock in surface mines using artificial neural network and adaptive neuro-fuzzy inference system (R) by Trivedi, Ratnesh | Raina, A.K. and Singh, T.N.Edition: Publisher: Mumbai ; IIT ; 2015Online access: Click here to access online Availability: Items available for reference: [Call number: 043:622.235:681.342Tri] (1). Add to cart"
"No cover image available  Methodology for modeling architectural patterns and evolution using CCS (R) by Yadav, Dharmendra K | Joshi, Rushikesh K.Edition: Publisher: Mumbai ; IIT ; 2015Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Yad] (1). Add to cart"
"No cover image available  Scalar point multiplication using zeckendorf with multibase concept in elliptic curve cryptography (R) by Pal, Om | Menezes, Bernard L.Edition: Publisher: Mumbai ; IIT ; 2015Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:65.012.8Pal] (1). Add to cart"
"No cover image available  Exploring relational features and learning under distant supervision for information extraction tasks (R) by Nagesh, Ajay | Ramakrishnan, Ganesh and Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2015Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Nag] (1). Add to cart"
"No cover image available  Impact of climate change on extreme waves (R) by Satyavathi, Pentapati | Deo, M.C.Edition: Publisher: Mumbai ; IIT ; 2015Online access: Click here to access online Availability: Items available for reference: [Call number: 043:551.465:681.342Sat] (1). Add to cart"
"No cover image available  Short term prediction of ocean currents using numerical and neural approaches (R) by Saha, Dauji | Deo, M.C.Edition: Publisher: Mumbai ; IIT ; 2016Online access: Click here to access online Availability: Items available for reference: [Call number: 043:551.465:681.342Sah] (1). Add to cart"
"No cover image available  Design and enrichment of multilingual lexical knowledge network (R) by Bhatt, Brijesh S | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2016Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Bha] (1). Add to cart"
"No cover image available  Generalization of the Los-Tarski preservation theorem (R) by Sankaran, Abhisekh | Chakraborty, Supratik and Adsul, Bharat.Edition: Publisher: Mumbai ; IIT ; 2016Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3:517.1San] (1). Add to cart"
"No cover image available  Modeling of operational and commercial processes in power systems using standards framework (R) by Chandramohan, Laakshmana Sabari | Khaparde, S.A. and Doolla, Suryanarayana.Edition: Publisher: Mumbai ; IIT ; 2016Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.311:681.3Cha] (1). Add to cart"
"No cover image available  Wiretapped oblivious transfer (R) by Mishra, Manoj | Dey, Bikash Kumar and Prabhakaran, Vinod M.Edition: Publisher: Mumbai ; IIT ; 2016Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.391:681.327.8Mis] (1). Add to cart"
"No cover image available  Data as graph : discovery, search, retrieval (R) by Agarwal, Manoj Kumar | Ramamritham, Krithi.Edition: Publisher: Mumbai ; IIT ; 2016Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.02:681.3.06Aga] (1). Add to cart"
"No cover image available  Enabling symbiotic resource management in virtualized systems (R) by Mishra, Debadatta | Kulkarni, Purushottam.Edition: Publisher: Mumbai ; IIT ; 2017Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.327.8:681.3.06Mis] (1). Add to cart"
"No cover image available  Harnessing cognitive information for natural language processing : an investigation based on eye-tracking (R) by Mishra, Abhijit | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2017Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Mis] (1). Add to cart"
"No cover image available  Investigations in computational sarcasm (R) by Joshi, Aditya Madhav Manda | Bhattacharyya, Pushpak [Supervisor] | Carman, Mark J [Supervisor] | Indian Institute of Technology Bombay. Department of Computer Science and Engineering. Publisher: Mumbai ; IIT ; 2017Dissertation note: Thesis Ph.D. Indian Institute of Technology Bombay. Department of Computer Science and Engineering 2017 Availability: Items available for reference: [Call number: 043:681.342:415 Jos] (1). Add to cart"
"No cover image available  Adaptive organization of digital documents using knowledge graphs (R) by Bairi, Ramakrishna B | Ramakrishnan, Ganesh [Supervisor] | Carman, Mark [Supervisor] | Department of Computer Science and Engineering.Material type: Book; Format: print  ; Literary form: Not fiction  Publisher: Mumbai IIT 2017Availability: Items available for reference: [Call number: 043:681.342:681.3.06 Bai] (1). Add to cart"
"No cover image available  Towards improved provisioning and utilization of resources in virtualized environments (R) by Sudevalayam, Sujesha | Kulkarni, Purushottam [Supervisor] | Indian Institute of Technology Bombay Department of Computer Science and Engineering.Material type: Book; Format: print  ; Literary form: Not fiction  Publisher: Bombay IIT 2018Dissertation note: Thesis Ph.D. Indian Institute of Technology Bombay, Department of Computer Science and Engineering 2018 Availability: Items available for reference: [Call number: 043:681.327.8:681.3.06 Sud] (1). Add to cart"
"No cover image available  Machine learning models for predicting aggregate label statistics (R) by Bhagyalaxmi, Iyer Arun Shankar | Sarawagi, Sunita [Supervisor] | Nath, Saketha [Supervisor] | Indian Institute of Technology Bombay. Department of Computer Science and Engineering.Material type: Book; Format: print  ; Literary form: Not fiction  Publisher: Mumbai IIT 2017Dissertation note: Thesis Ph.D. Indian Institute of Technology Bombay. Department of Computer Science and Engineering 2017 Availability: Items available for reference: [Call number: 043:681.342:519.21 Bha] (1). Lists:  Display List 20/08/2018-26/08/2018.  Add to cart"
"No cover image available  Framework for mining massive remote sensing data of disasters using high performance computing approaches (R) by Bhangale, Ujwala M | Durbha, Surya S | Indian Institute of Technology Bombay. Department of Centre of Studies in Resources Engineering.Material type: Book; Format: print  ; Literary form: Not fiction  Publisher: Mumbai IIT 2018Dissertation note: Thesis Ph.D. Indian Institute of Technology Bombay. Department of Centre of Studies in Resources Engineering 2018 Availability: Items available for reference: [Call number: 043:621.398:681.3.06 Bha] (1). Lists:  Display List 20/08/2018-26/08/2018.  Add to cart"
"No cover image available  Bridging chasms in Hindustani music retrieval (R) by Ross, Joe Cheri | Rao, Preeti [Supervisor] | Bhattacharyya, Pushpak [Supervisor] | Indian Institute of Technology Bombay. Department of Computer Science and Engineering.Material type: Book; Format: print  ; Literary form: Not fiction  Publisher: Mumbai IIT 2017Dissertation note: Thesis Ph.D. Indian Institute of Technology Bombay. Department of Computer Science and Engineering 2017 Availability: Items available for reference: [Call number: 043:681.3.02:781 Ros] (1). Lists:  Display List 20/08/2018-26/08/2018.  Add to cart"
"No cover image available  Structure cognizant multilingual query expansion in resource scarce languages (R) by Atreya V., Arjun | Bhattacharyya, Pushpak [Supervisor] | Ramakrishnan, Ganesh [Supervisor] | Indian Institute of Technology Bombay. Department of Computer Science and Engineering.Material type: Book; Format: print  ; Literary form: Not fiction  Publisher: Mumbai IIT 2018Dissertation note: Thesis Ph.D. Indian Institute of Technology Bombay. Department of Computer Science and Engineering 2018 Availability: Items available for reference: [Call number: 043:681.342:415 Atr] (1). Lists:  Display List 27/08/2018-02/09/2018.  Add to cart"
"No cover image available  Increasing the precision of static analysis of heap (R) by Kanvar, Vini | Khedker, Uday P [Supervisor] | Indian Institute of Technology Bombay. Department of Computer Science and Engineering.Material type: Book; Format: print  ; Literary form: Not fiction  Publisher: Mumbai IIT 2018Dissertation note: Thesis Ph.D. Indian Institute of Technology Bombay. Department of Computer Science and Engineering 2018 Availability: Items available for reference: [Call number: 043:681.3.07 Kan] (1). Lists:  Display List 17/09/2018-23/09/2018.  Add to cart"
"No cover image available  Generalized points-to graph : a new abstraction of memory in presence of pointers (R) by Gharat, Pritam M | Khedker, Uday [Supervisor] | Indian Institute of Technology Bombay. Department of Computer Science and Engineering.Material type: Book; Format: print  ; Literary form: Not fiction  Publisher: Mumbai IIT 2018Dissertation note: Thesis Ph.D. Indian Institute of Technology Bombay. Department of Computer Science and Engineering 2018 Availability: Items available for reference: [Call number: 043:681.3.07:681.3.06 Gha] (1). Lists:  Display List 01/10/2018-07/10/2018.  Add to cart"
"No cover image available  Impact of social network site use on career success : a case of linkedIn (R) by Sethi, Vidhya | Purang, Pooja [Supervisor] | Indian Institute of Technology Bombay. Department of Humanities and Social Science.Material type: Book; Format: print  ; Literary form: Not fiction  Publisher: Mumbai IIT 2018Dissertation note: Thesis Ph.D. Indian Institute of Technology Bombay. Department of Humanities and Social Science 2018 Availability: Items available for reference: [Call number: 043:301.16:681.327.8 Set] (1). Lists:  Display List 08/10/2018-14/10/2018.  Add to cart"
"No cover image available  Theory of dynamic evolution in petri net models of business processes (R) by Pradhan, Ahana | Joshi, Rushikesh K [Supervisor] | Indian Institute of Technology Bombay. Department of Computer Science and Engineering.Material type: Book; Format: print  ; Literary form: Not fiction  Publisher: Mumbai IIT 2018Dissertation note: Thesis Ph.D. Indian Institute of Technology Bombay. Department of Computer Science and Engineering 2018 Availability: Items available for reference: [Call number: 043:681.3.06 Pra] (1). Lists:  Display List 08/10/2018-14/10/2018.  Add to cart"
"No cover image available  Impact of PDS supply chain computerization on household nutritional intake in Chhattisgarh (R) by Kalliyil, Muneer | Shaw, Tara Shankar [Supervisor] | Indian Institute of Technology Bombay. Department of Humanities and Social Science.Material type: Book; Format: print  ; Literary form: Not fiction  Publisher: Mumbai IIT 2018Dissertation note: Thesis M.Phil Indian Institute of Technology Bombay. Department of Humanities and Social Science 2018 Availability: Items available for reference: [Call number: 043:339.86:681.3 Kal] (1). Lists:  Display List 05/11/2018-11/11/2018.  Add to cart"
